id,text,entities,relations
2849,"It has been reported that the DOUBLEPULSAR backdoor (also from the Equation Group leak by Shadow Brokers) is installed and used to execute the malware after successful exploitation of a host via ETERNALBLUE, but this warrants further analysis.","[{'end_offset': 81, 'id': 48054, 'label': 'threat-actor', 'start_offset': 67}, {'end_offset': 104, 'id': 8706, 'label': 'threat-actor', 'start_offset': 90}, {'end_offset': 206, 'id': 8709, 'label': 'vulnerability', 'start_offset': 195}, {'end_offset': 42, 'id': 8704, 'label': 'vulnerability', 'start_offset': 30}]","[{'from_id': 48054, 'id': 383, 'to_id': 8709, 'type': 'exploits'}, {'from_id': 48054, 'id': 382, 'to_id': 8704, 'type': 'exploits'}]"
1256," This campaign involved five separate phishing attacks, each carrying a different variant of Sysget malware, also known as HelloBridge.","[{'end_offset': 54, 'id': 46631, 'label': 'attack-pattern', 'start_offset': 38}, {'end_offset': 99, 'id': 46632, 'label': 'malware', 'start_offset': 93}, {'end_offset': 134, 'id': 46633, 'label': 'malware', 'start_offset': 123}]","[{'from_id': 46633, 'id': 199, 'to_id': 46632, 'type': 'variant-of'}]"
1687,"While the SunOrcal malware family has been confirmed to have been active since 2013, possibly even earlier, this new variant has been observed targeting regions outside of the typical target radius for this threat group, now expanding to include Vietnam and Myanmar.","[{'end_offset': 18, 'id': 5005, 'label': 'malware', 'start_offset': 10}, {'end_offset': 83, 'id': 46877, 'label': 'TIME', 'start_offset': 79}, {'end_offset': 253, 'id': 46878, 'label': 'location', 'start_offset': 246}, {'end_offset': 265, 'id': 46879, 'label': 'location', 'start_offset': 258}]","[{'from_id': 5005, 'id': 244, 'to_id': 46878, 'type': 'targets'}, {'from_id': 5005, 'id': 246, 'to_id': 46879, 'type': 'targets'}]"
837," While kernel APC attacks aren’t well known and can be hard to understand, their proven success in WanaCrypt0r/WannaCry and the Petya/NotPetya make them an important threat to understand because proven attack techniques are quickly adopted widely.","[{'end_offset': 133, 'id': 2746, 'label': 'malware', 'start_offset': 128}, {'end_offset': 25, 'id': 44880, 'label': 'attack-pattern', 'start_offset': 7}, {'end_offset': 110, 'id': 44881, 'label': 'malware', 'start_offset': 99}, {'end_offset': 119, 'id': 44882, 'label': 'malware', 'start_offset': 111}, {'end_offset': 142, 'id': 44884, 'label': 'malware', 'start_offset': 134}]","[{'from_id': 44882, 'id': 185, 'to_id': 44880, 'type': 'uses'}, {'from_id': 2746, 'id': 186, 'to_id': 44880, 'type': 'uses'}, {'from_id': 44881, 'id': 184, 'to_id': 44880, 'type': 'uses'}, {'from_id': 44884, 'id': 187, 'to_id': 44880, 'type': 'uses'}]"
4473,"Reporting by CitizenLab linked this activity to Candiru, an Israeli spyware vendor.","[{'end_offset': 23, 'id': 50267, 'label': 'identity', 'start_offset': 13}, {'end_offset': 55, 'id': 50268, 'label': 'threat-actor', 'start_offset': 48}, {'end_offset': 67, 'id': 50269, 'label': 'location', 'start_offset': 60}]","[{'from_id': 50268, 'id': 939, 'to_id': 50269, 'type': 'located-at'}]"
3340,It is well known that the Winnti Group has previously used stolen certificates from game studios to sign its malware.,"[{'end_offset': 78, 'id': 48950, 'label': 'attack-pattern', 'start_offset': 59}, {'end_offset': 38, 'id': 48949, 'label': 'threat-actor', 'start_offset': 26}]","[{'from_id': 48949, 'id': 507, 'to_id': 48950, 'type': 'uses'}]"
5037,"Recently observed Ghostwriter credential phishing domains and emails: Curious Gorge, a group TAG attributes to China's PLA SSF, has remained active against government, military, logistics and manufacturing organizations in Ukraine, Russia and Central Asia.","[{'end_offset': 238, 'id': 51116, 'label': 'location', 'start_offset': 232}, {'end_offset': 255, 'id': 51117, 'label': 'location', 'start_offset': 243}, {'end_offset': 96, 'id': 51113, 'label': 'identity', 'start_offset': 93}, {'end_offset': 230, 'id': 51115, 'label': 'location', 'start_offset': 223}, {'end_offset': 83, 'id': 51112, 'label': 'threat-actor', 'start_offset': 70}, {'end_offset': 29, 'id': 51111, 'label': 'threat-actor', 'start_offset': 18}, {'end_offset': 126, 'id': 51114, 'label': 'identity', 'start_offset': 111}]","[{'from_id': 51112, 'id': 1046, 'to_id': 51114, 'type': 'attributed-to'}, {'from_id': 51112, 'id': 1047, 'to_id': 51115, 'type': 'targets'}, {'from_id': 51112, 'id': 1048, 'to_id': 51116, 'type': 'targets'}, {'from_id': 51112, 'id': 1049, 'to_id': 51117, 'type': 'targets'}]"
5030,"Recently observed COLDRIVER credential phishing domains: Ghostwriter, a Belarusian threat actor, has remained active during the course of the war and recently resumed targeting of Gmail accounts via credential phishing.","[{'end_offset': 27, 'id': 51098, 'label': 'threat-actor', 'start_offset': 18}, {'end_offset': 82, 'id': 51100, 'label': 'location', 'start_offset': 72}, {'end_offset': 185, 'id': 51101, 'label': 'SOFTWARE', 'start_offset': 180}, {'end_offset': 218, 'id': 51102, 'label': 'attack-pattern', 'start_offset': 199}, {'end_offset': 68, 'id': 51099, 'label': 'threat-actor', 'start_offset': 57}]","[{'from_id': 51099, 'id': 1043, 'to_id': 51100, 'type': 'located-at'}, {'from_id': 51099, 'id': 1044, 'to_id': 51101, 'type': 'uses'}, {'from_id': 51099, 'id': 1045, 'to_id': 51102, 'type': 'uses'}]"
14303,Content of README.txt register.bat is used to gain administrator privilege.,"[{'end_offset': 21, 'id': 48516, 'label': 'FILEPATH', 'start_offset': 11}, {'end_offset': 34, 'id': 48518, 'label': 'FILEPATH', 'start_offset': 22}, {'end_offset': 74, 'id': 48519, 'label': 'attack-pattern', 'start_offset': 51}]","[{'from_id': 48518, 'id': 441, 'to_id': 48519, 'type': 'uses'}]"
1789,"Infection chain      Figure 1. AvosLocker infection chain      According to our analysis, the suspected entry point is via the Zoho ManageEngine ADSelfService Plus (ADSS) exploit:      Figure 2.","[{'end_offset': 41, 'id': 5293, 'label': 'malware', 'start_offset': 31}, {'end_offset': 178, 'id': 46920, 'label': 'vulnerability', 'start_offset': 127}]","[{'from_id': 5293, 'id': 260, 'to_id': 46920, 'type': 'exploits'}]"
3617,"In our new research blog “FreeMilk: A Highly Targeted Spear Phishing Campaign”, our Unit 42 research team has discovered an attack campaign that takes spear phishing targeting to the next level by hijacking in-progress email conversations.","[{'end_offset': 105, 'id': 49399, 'label': 'identity', 'start_offset': 84}, {'end_offset': 165, 'id': 49400, 'label': 'attack-pattern', 'start_offset': 151}, {'end_offset': 238, 'id': 49401, 'label': 'attack-pattern', 'start_offset': 197}, {'end_offset': 139, 'id': 49402, 'label': 'campaign', 'start_offset': 131}]","[{'from_id': 49402, 'id': 791, 'to_id': 49400, 'type': 'uses'}, {'from_id': 49402, 'id': 792, 'to_id': 49401, 'type': 'uses'}]"
13641,The recent campaigns target senior positions in the United States and Canada.,"[{'end_offset': 44, 'id': 51729, 'label': 'identity', 'start_offset': 28}, {'end_offset': 76, 'id': 51731, 'label': 'location', 'start_offset': 70}, {'end_offset': 20, 'id': 51728, 'label': 'campaign', 'start_offset': 4}, {'end_offset': 65, 'id': 51730, 'label': 'location', 'start_offset': 52}]","[{'from_id': 51728, 'id': 1145, 'to_id': 51729, 'type': 'targets'}, {'from_id': 51729, 'id': 1146, 'to_id': 51730, 'type': 'located-at'}, {'from_id': 51729, 'id': 1147, 'to_id': 51731, 'type': 'located-at'}]"
13632,The code used to obtain user QQ numbers     Protecting e-commerce platforms from Water Pamola’s attacks Water Pamola attacked online merchants with an XSS script appended onto online shopping orders.,"[{'end_offset': 93, 'id': 51716, 'label': 'campaign', 'start_offset': 81}, {'end_offset': 116, 'id': 51717, 'label': 'campaign', 'start_offset': 104}, {'end_offset': 142, 'id': 51718, 'label': 'identity', 'start_offset': 126}, {'end_offset': 154, 'id': 51719, 'label': 'attack-pattern', 'start_offset': 151}]","[{'from_id': 51717, 'id': 1141, 'to_id': 51719, 'type': 'uses'}, {'from_id': 51717, 'id': 1140, 'to_id': 51718, 'type': 'targets'}]"
4266,"The other file stealer (1f0dabd61947b6df8a392b77a0eae33777be3caad13698aecc223b54ab4b859a, Detected as TROJ_DELF.XXWZ) is related to a domain reported in September 2016.","[{'end_offset': 116, 'id': 50069, 'label': 'malware', 'start_offset': 102}, {'end_offset': 167, 'id': 50070, 'label': 'TIME', 'start_offset': 153}, {'end_offset': 88, 'id': 50068, 'label': 'hash', 'start_offset': 24}]","[{'from_id': 50068, 'id': 914, 'to_id': 50069, 'type': 'indicates'}]"
13960,"In a US Senate hearing on cybersecurity threats, Senator Rob Portman of Ohio described the strike on Colonial Pipeline as “potentially the most substantial and damaging attack on US critical infrastructure ever.”","[{'end_offset': 68, 'id': 48769, 'label': 'identity', 'start_offset': 49}, {'end_offset': 14, 'id': 48768, 'label': 'identity', 'start_offset': 5}, {'end_offset': 77, 'id': 48770, 'label': 'location', 'start_offset': 72}, {'end_offset': 182, 'id': 48771, 'label': 'location', 'start_offset': 179}]","[{'from_id': 48769, 'id': 459, 'to_id': 48768, 'type': 'related-to'}, {'from_id': 48769, 'id': 460, 'to_id': 48770, 'type': 'related-to'}]"
3697,"Carbanak also performs techniques for disabling security tools, deleting files that are left in malicious activity, and modifying registry to hide configuration information.","[{'end_offset': 138, 'id': 49494, 'label': 'attack-pattern', 'start_offset': 120}, {'end_offset': 78, 'id': 49493, 'label': 'attack-pattern', 'start_offset': 64}, {'end_offset': 62, 'id': 49491, 'label': 'attack-pattern', 'start_offset': 38}, {'end_offset': 8, 'id': 49492, 'label': 'threat-actor', 'start_offset': 0}]","[{'from_id': 49492, 'id': 806, 'to_id': 49491, 'type': 'uses'}, {'from_id': 49492, 'id': 807, 'to_id': 49493, 'type': 'uses'}, {'from_id': 49492, 'id': 808, 'to_id': 49494, 'type': 'uses'}]"
4286,"The group still uses the Badnews malware, a backdoor with information-stealing and file-executing capabilities, albeit updated with a slight modification in the encryption routine at the end of 2017, when they added Blowfish encryption on top of their custom encryption described in our former Patchwork blogpost.","[{'end_offset': 40, 'id': 50084, 'label': 'malware', 'start_offset': 25}, {'end_offset': 78, 'id': 50085, 'label': 'attack-pattern', 'start_offset': 58}, {'end_offset': 97, 'id': 50086, 'label': 'attack-pattern', 'start_offset': 83}, {'end_offset': 198, 'id': 50087, 'label': 'TIME', 'start_offset': 187}, {'end_offset': 303, 'id': 50088, 'label': 'threat-actor', 'start_offset': 294}]","[{'from_id': 50084, 'id': 917, 'to_id': 50085, 'type': 'uses'}, {'from_id': 50084, 'id': 918, 'to_id': 50086, 'type': 'uses'}]"
5108,"&amp;nbsp; [Lightly edited transcript of the video above] Hi there, Mark Nunnikhoven from Trend Micro Research, I want to talk to you about the concept of lateral movement.","[{'end_offset': 171, 'id': 51211, 'label': 'attack-pattern', 'start_offset': 155}, {'end_offset': 84, 'id': 51209, 'label': 'identity', 'start_offset': 68}, {'end_offset': 110, 'id': 51210, 'label': 'identity', 'start_offset': 90}]","[{'from_id': 51209, 'id': 1071, 'to_id': 51210, 'type': 'related-to'}]"
4204,"Back in February, we noted the similarities between the Patchwork and Confucius groups and found that, in addition to the similarities in their malware code, both groups primarily went after targets in South Asia.","[{'end_offset': 79, 'id': 50016, 'label': 'threat-actor', 'start_offset': 70}, {'end_offset': 16, 'id': 50014, 'label': 'TIME', 'start_offset': 8}, {'end_offset': 65, 'id': 50015, 'label': 'threat-actor', 'start_offset': 56}, {'end_offset': 212, 'id': 50017, 'label': 'location', 'start_offset': 202}]","[{'from_id': 50015, 'id': 898, 'to_id': 50016, 'type': 'related-to'}, {'from_id': 50015, 'id': 899, 'to_id': 50017, 'type': 'targets'}, {'from_id': 50016, 'id': 900, 'to_id': 50017, 'type': 'targets'}, {'from_id': 50016, 'id': 901, 'to_id': 50015, 'type': 'related-to'}]"
3398,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  75e03f40a088903579a436c0d8e8bc3d0d71cf2942ad793cc948f36866a2e1ad  silverlight_ins.exe  ,"[{'end_offset': 11, 'id': 10259, 'label': 'malware', 'start_offset': 0}, {'end_offset': 44, 'id': 49060, 'label': 'malware', 'start_offset': 20}, {'end_offset': 110, 'id': 10260, 'label': 'hash', 'start_offset': 46}, {'end_offset': 131, 'id': 49061, 'label': 'FILEPATH', 'start_offset': 112}]","[{'from_id': 49061, 'id': 628, 'to_id': 10260, 'type': 'duplicate-of'}, {'from_id': 10259, 'id': 629, 'to_id': 49060, 'type': 'duplicate-of'}, {'from_id': 10260, 'id': 630, 'to_id': 49060, 'type': 'indicates'}, {'from_id': 49061, 'id': 631, 'to_id': 49060, 'type': 'indicates'}]"
1542,"The Sofacy Group (AKA APT28, Grizzly Steppe, Fancy Bear, STRONTIUM, Sednit, Tsar Team, Pawn Storm) is a well-known hacking organization widely reported to be associated with Russia by the US Intelligence Community, numerous media reports and other cybersecurity companies.","[{'end_offset': 16, 'id': 45045, 'label': 'threat-actor', 'start_offset': 4}, {'end_offset': 27, 'id': 45046, 'label': 'threat-actor', 'start_offset': 22}, {'end_offset': 85, 'id': 45051, 'label': 'threat-actor', 'start_offset': 76}, {'end_offset': 97, 'id': 45052, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 180, 'id': 45053, 'label': 'location', 'start_offset': 174}, {'end_offset': 213, 'id': 45054, 'label': 'identity', 'start_offset': 188}, {'end_offset': 43, 'id': 45047, 'label': 'threat-actor', 'start_offset': 29}, {'end_offset': 55, 'id': 45048, 'label': 'threat-actor', 'start_offset': 45}, {'end_offset': 66, 'id': 45049, 'label': 'threat-actor', 'start_offset': 57}, {'end_offset': 74, 'id': 45050, 'label': 'threat-actor', 'start_offset': 68}]","[{'from_id': 45045, 'id': 59, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45046, 'id': 60, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45048, 'id': 62, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45049, 'id': 63, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45050, 'id': 64, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45046, 'id': 68, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45047, 'id': 69, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45051, 'id': 65, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45052, 'id': 66, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45048, 'id': 70, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45049, 'id': 71, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45050, 'id': 72, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45047, 'id': 61, 'to_id': 45053, 'type': 'located-at'}, {'from_id': 45051, 'id': 73, 'to_id': 45045, 'type': 'duplicate-of'}, {'from_id': 45052, 'id': 74, 'to_id': 45045, 'type': 'duplicate-of'}]"
207,"On Feb. 23, a malicious file named conhosts._exe (SHA256: 1bc44eef75779e3ca1eefb8ff5a64807dbc942b1e4a2672d77b9f6928d292591) was uploaded to a public malware repository from an organization in Kyiv, Ukraine.","[{'end_offset': 122, 'id': 678, 'label': 'hash', 'start_offset': 58}, {'end_offset': 205, 'id': 44630, 'label': 'location', 'start_offset': 192}, {'end_offset': 48, 'id': 44631, 'label': 'FILEPATH', 'start_offset': 35}, {'end_offset': 10, 'id': 44632, 'label': 'TIME', 'start_offset': 3}]","[{'from_id': 678, 'id': 133, 'to_id': 44631, 'type': 'indicates'}]"
4205,"During the months that followed in which we tracked Confucius’ activities, we found that they were still aiming for Pakistani targets.","[{'end_offset': 125, 'id': 50019, 'label': 'location', 'start_offset': 116}, {'end_offset': 61, 'id': 50018, 'label': 'threat-actor', 'start_offset': 52}]","[{'from_id': 50018, 'id': 902, 'to_id': 50019, 'type': 'targets'}]"
684,"While still not seen in the wild, similar exploits in Microsoft Equation Editor, such as such as CVE-2018-0807 and CVE-2018-0798, were identified by Unit 42 researchers.","[{'end_offset': 156, 'id': 2275, 'label': 'identity', 'start_offset': 149}, {'end_offset': 79, 'id': 44827, 'label': 'SOFTWARE', 'start_offset': 54}, {'end_offset': 110, 'id': 44824, 'label': 'vulnerability', 'start_offset': 97}, {'end_offset': 128, 'id': 44825, 'label': 'vulnerability', 'start_offset': 115}]","[{'from_id': 44827, 'id': 29, 'to_id': 44825, 'type': 'has'}, {'from_id': 44827, 'id': 28, 'to_id': 44824, 'type': 'has'}]"
2386,"It has many of the same capabilities as another backdoor, Crosswalk, which has also been used by Earth Baku.","[{'end_offset': 107, 'id': 47451, 'label': 'threat-actor', 'start_offset': 97}, {'end_offset': 67, 'id': 47450, 'label': 'malware', 'start_offset': 58}]","[{'from_id': 47451, 'id': 330, 'to_id': 47450, 'type': 'uses'}]"
3397,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  6ee8f6a0c514a5bd25f7a32210f4b3fe878d9d417a7ebe07befc285131bae10e  news.exe,"[{'end_offset': 110, 'id': 10258, 'label': 'hash', 'start_offset': 46}, {'end_offset': 11, 'id': 10257, 'label': 'malware', 'start_offset': 0}, {'end_offset': 120, 'id': 49059, 'label': 'FILEPATH', 'start_offset': 112}, {'end_offset': 44, 'id': 49058, 'label': 'malware', 'start_offset': 20}]","[{'from_id': 49059, 'id': 626, 'to_id': 49058, 'type': 'indicates'}, {'from_id': 10258, 'id': 627, 'to_id': 49058, 'type': 'indicates'}, {'from_id': 10257, 'id': 624, 'to_id': 49058, 'type': 'duplicate-of'}, {'from_id': 49059, 'id': 625, 'to_id': 10258, 'type': 'duplicate-of'}]"
